pdb_id,ph,job_type,job_script,job_id,status,notes
135L,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/135L_titrate_pH4.4.job,dry-run,generated,
135L,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/135L_titrate_pH6.45.job,dry-run,generated,
135L,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/135L_titrate_pH8.55.job,dry-run,generated,
1A2P,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A2P_rotamer.job,dry-run,generated,
1A2P,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A2P_titrate_pH3.94.job,dry-run,generated,
1A2P,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A2P_titrate_pH4.4.job,dry-run,generated,
1A2P,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A2P_titrate_pH6.45.job,dry-run,generated,
1A2P,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A2P_titrate_pH8.55.job,dry-run,generated,
1A6K,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A6K_rotamer.job,dry-run,generated,
1A6K,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A6K_titrate_pH3.94.job,dry-run,generated,
1A6K,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A6K_titrate_pH4.4.job,dry-run,generated,
1A6K,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A6K_titrate_pH6.45.job,dry-run,generated,
1A6K,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A6K_titrate_pH8.55.job,dry-run,generated,
1A91,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A91_rotamer.job,dry-run,generated,
1A91,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A91_titrate_pH3.94.job,dry-run,generated,
1A91,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A91_titrate_pH4.4.job,dry-run,generated,
1A91,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A91_titrate_pH6.45.job,dry-run,generated,
1A91,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A91_titrate_pH8.55.job,dry-run,generated,
1A93,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A93_rotamer.job,dry-run,generated,
1A93,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A93_titrate_pH3.94.job,dry-run,generated,
1A93,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A93_titrate_pH4.4.job,dry-run,generated,
1A93,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A93_titrate_pH6.45.job,dry-run,generated,
1A93,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1A93_titrate_pH8.55.job,dry-run,generated,
1ANS,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ANS_rotamer.job,dry-run,generated,
1ANS,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ANS_titrate_pH3.94.job,dry-run,generated,
1ANS,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ANS_titrate_pH4.4.job,dry-run,generated,
1ANS,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ANS_titrate_pH6.45.job,dry-run,generated,
1ANS,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ANS_titrate_pH8.55.job,dry-run,generated,
1AO6,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AO6_rotamer.job,dry-run,generated,
1AO6,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AO6_titrate_pH3.94.job,dry-run,generated,
1AO6,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AO6_titrate_pH4.4.job,dry-run,generated,
1AO6,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AO6_titrate_pH6.45.job,dry-run,generated,
1AO6,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AO6_titrate_pH8.55.job,dry-run,generated,
1AZP,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AZP_rotamer.job,dry-run,generated,
1AZP,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AZP_titrate_pH3.94.job,dry-run,generated,
1AZP,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AZP_titrate_pH4.4.job,dry-run,generated,
1AZP,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AZP_titrate_pH6.45.job,dry-run,generated,
1AZP,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1AZP_titrate_pH8.55.job,dry-run,generated,
1B2V,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1B2V_rotamer.job,dry-run,generated,
1B2V,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1B2V_titrate_pH3.94.job,dry-run,generated,
1B2V,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1B2V_titrate_pH4.4.job,dry-run,generated,
1B2V,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1B2V_titrate_pH6.45.job,dry-run,generated,
1B2V,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1B2V_titrate_pH8.55.job,dry-run,generated,
1BED,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BED_rotamer.job,dry-run,generated,
1BED,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BED_titrate_pH3.94.job,dry-run,generated,
1BED,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BED_titrate_pH4.4.job,dry-run,generated,
1BED,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BED_titrate_pH6.45.job,dry-run,generated,
1BED,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BED_titrate_pH8.55.job,dry-run,generated,
1BEO,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BEO_rotamer.job,dry-run,generated,
1BEO,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BEO_titrate_pH3.94.job,dry-run,generated,
1BEO,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BEO_titrate_pH4.4.job,dry-run,generated,
1BEO,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BEO_titrate_pH6.45.job,dry-run,generated,
1BEO,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BEO_titrate_pH8.55.job,dry-run,generated,
1BI6,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BI6_rotamer.job,dry-run,generated,
1BI6,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BI6_titrate_pH3.94.job,dry-run,generated,
1BI6,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BI6_titrate_pH4.4.job,dry-run,generated,
1BI6,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BI6_titrate_pH6.45.job,dry-run,generated,
1BI6,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BI6_titrate_pH8.55.job,dry-run,generated,
1BNZ,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BNZ_rotamer.job,dry-run,generated,
1BNZ,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BNZ_titrate_pH3.94.job,dry-run,generated,
1BNZ,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BNZ_titrate_pH4.4.job,dry-run,generated,
1BNZ,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BNZ_titrate_pH6.45.job,dry-run,generated,
1BNZ,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BNZ_titrate_pH8.55.job,dry-run,generated,
1BPI,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BPI_rotamer.job,dry-run,generated,
1BPI,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BPI_titrate_pH3.94.job,dry-run,generated,
1BPI,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BPI_titrate_pH4.4.job,dry-run,generated,
1BPI,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BPI_titrate_pH6.45.job,dry-run,generated,
1BPI,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1BPI_titrate_pH8.55.job,dry-run,generated,
1CDC,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1CDC_rotamer.job,dry-run,generated,
1CDC,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1CDC_titrate_pH3.94.job,dry-run,generated,
1CDC,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1CDC_titrate_pH4.4.job,dry-run,generated,
1CDC,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1CDC_titrate_pH6.45.job,dry-run,generated,
1CDC,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1CDC_titrate_pH8.55.job,dry-run,generated,
1DE3,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DE3_rotamer.job,dry-run,generated,
1DE3,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DE3_titrate_pH3.94.job,dry-run,generated,
1DE3,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DE3_titrate_pH4.4.job,dry-run,generated,
1DE3,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DE3_titrate_pH6.45.job,dry-run,generated,
1DE3,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DE3_titrate_pH8.55.job,dry-run,generated,
1DG9,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DG9_rotamer.job,dry-run,generated,
1DG9,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DG9_titrate_pH3.94.job,dry-run,generated,
1DG9,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DG9_titrate_pH4.4.job,dry-run,generated,
1DG9,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DG9_titrate_pH6.45.job,dry-run,generated,
1DG9,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DG9_titrate_pH8.55.job,dry-run,generated,
1DIV,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DIV_rotamer.job,dry-run,generated,
1DIV,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DIV_titrate_pH3.94.job,dry-run,generated,
1DIV,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DIV_titrate_pH4.4.job,dry-run,generated,
1DIV,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DIV_titrate_pH6.45.job,dry-run,generated,
1DIV,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DIV_titrate_pH8.55.job,dry-run,generated,
1DSB,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DSB_rotamer.job,dry-run,generated,
1DSB,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DSB_titrate_pH3.94.job,dry-run,generated,
1DSB,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DSB_titrate_pH4.4.job,dry-run,generated,
1DSB,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DSB_titrate_pH6.45.job,dry-run,generated,
1DSB,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1DSB_titrate_pH8.55.job,dry-run,generated,
1EEJ,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EEJ_rotamer.job,dry-run,generated,
1EEJ,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EEJ_titrate_pH3.94.job,dry-run,generated,
1EEJ,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EEJ_titrate_pH4.4.job,dry-run,generated,
1EEJ,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EEJ_titrate_pH6.45.job,dry-run,generated,
1EEJ,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EEJ_titrate_pH8.55.job,dry-run,generated,
1EGF,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EGF_rotamer.job,dry-run,generated,
1EGF,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EGF_titrate_pH3.94.job,dry-run,generated,
1EGF,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EGF_titrate_pH4.4.job,dry-run,generated,
1EGF,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EGF_titrate_pH6.45.job,dry-run,generated,
1EGF,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EGF_titrate_pH8.55.job,dry-run,generated,
1EH6,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EH6_rotamer.job,dry-run,generated,
1EH6,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EH6_titrate_pH3.94.job,dry-run,generated,
1EH6,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EH6_titrate_pH4.4.job,dry-run,generated,
1EH6,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EH6_titrate_pH6.45.job,dry-run,generated,
1EH6,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EH6_titrate_pH8.55.job,dry-run,generated,
1ERT,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ERT_rotamer.job,dry-run,generated,
1ERT,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ERT_titrate_pH3.94.job,dry-run,generated,
1ERT,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ERT_titrate_pH4.4.job,dry-run,generated,
1ERT,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ERT_titrate_pH6.45.job,dry-run,generated,
1ERT,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1ERT_titrate_pH8.55.job,dry-run,generated,
1EX3,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EX3_rotamer.job,dry-run,generated,
1EX3,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EX3_titrate_pH3.94.job,dry-run,generated,
1EX3,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EX3_titrate_pH4.4.job,dry-run,generated,
1EX3,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EX3_titrate_pH6.45.job,dry-run,generated,
1EX3,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1EX3_titrate_pH8.55.job,dry-run,generated,
1FEZ,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FEZ_rotamer.job,dry-run,generated,
1FEZ,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FEZ_titrate_pH3.94.job,dry-run,generated,
1FEZ,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FEZ_titrate_pH4.4.job,dry-run,generated,
1FEZ,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FEZ_titrate_pH6.45.job,dry-run,generated,
1FEZ,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FEZ_titrate_pH8.55.job,dry-run,generated,
1FKS,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FKS_rotamer.job,dry-run,generated,
1FKS,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FKS_titrate_pH3.94.job,dry-run,generated,
1FKS,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FKS_titrate_pH4.4.job,dry-run,generated,
1FKS,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FKS_titrate_pH6.45.job,dry-run,generated,
1FKS,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FKS_titrate_pH8.55.job,dry-run,generated,
1FMH,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FMH_rotamer.job,dry-run,generated,
1FMH,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FMH_titrate_pH3.94.job,dry-run,generated,
1FMH,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FMH_titrate_pH4.4.job,dry-run,generated,
1FMH,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FMH_titrate_pH6.45.job,dry-run,generated,
1FMH,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FMH_titrate_pH8.55.job,dry-run,generated,
1FNA,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FNA_rotamer.job,dry-run,generated,
1FNA,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FNA_titrate_pH3.94.job,dry-run,generated,
1FNA,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FNA_titrate_pH4.4.job,dry-run,generated,
1FNA,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FNA_titrate_pH6.45.job,dry-run,generated,
1FNA,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FNA_titrate_pH8.55.job,dry-run,generated,
1FOV,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FOV_rotamer.job,dry-run,generated,
1FOV,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FOV_titrate_pH3.94.job,dry-run,generated,
1FOV,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FOV_titrate_pH4.4.job,dry-run,generated,
1FOV,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FOV_titrate_pH6.45.job,dry-run,generated,
1FOV,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1FOV_titrate_pH8.55.job,dry-run,generated,
1GS9,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GS9_rotamer.job,dry-run,generated,
1GS9,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GS9_titrate_pH3.94.job,dry-run,generated,
1GS9,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GS9_titrate_pH4.4.job,dry-run,generated,
1GS9,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GS9_titrate_pH6.45.job,dry-run,generated,
1GS9,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GS9_titrate_pH8.55.job,dry-run,generated,
1GYM,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GYM_rotamer.job,dry-run,generated,
1GYM,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GYM_titrate_pH3.94.job,dry-run,generated,
1GYM,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GYM_titrate_pH4.4.job,dry-run,generated,
1GYM,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GYM_titrate_pH6.45.job,dry-run,generated,
1GYM,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1GYM_titrate_pH8.55.job,dry-run,generated,
1HIC,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HIC_rotamer.job,dry-run,generated,
1HIC,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HIC_titrate_pH3.94.job,dry-run,generated,
1HIC,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HIC_titrate_pH4.4.job,dry-run,generated,
1HIC,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HIC_titrate_pH6.45.job,dry-run,generated,
1HIC,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HIC_titrate_pH8.55.job,dry-run,generated,
1HRC,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HRC_rotamer.job,dry-run,generated,
1HRC,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HRC_titrate_pH3.94.job,dry-run,generated,
1HRC,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HRC_titrate_pH4.4.job,dry-run,generated,
1HRC,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HRC_titrate_pH6.45.job,dry-run,generated,
1HRC,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1HRC_titrate_pH8.55.job,dry-run,generated,
1I0E,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I0E_rotamer.job,dry-run,generated,
1I0E,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I0E_titrate_pH3.94.job,dry-run,generated,
1I0E,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I0E_titrate_pH4.4.job,dry-run,generated,
1I0E,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I0E_titrate_pH6.45.job,dry-run,generated,
1I0E,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I0E_titrate_pH8.55.job,dry-run,generated,
1I7K,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I7K_rotamer.job,dry-run,generated,
1I7K,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I7K_titrate_pH3.94.job,dry-run,generated,
1I7K,4.4,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I7K_titrate_pH4.4.job,dry-run,generated,
1I7K,6.45,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I7K_titrate_pH6.45.job,dry-run,generated,
1I7K,8.55,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1I7K_titrate_pH8.55.job,dry-run,generated,
1IGD,,rotamer,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1IGD_rotamer.job,dry-run,generated,
1IGD,3.94,titration,/Dedicated/schnieders/maemmad/pKa_GNN/ffx_pipeline/data/sge_jobs/1IGD_titrate_pH3.94.job,dry-run,generated,
